payload_index,donor_index,source_region,region_offset,packet,half,lane,sobol_word,float_bits,hard_tail_index
438,8630,0,438,13,1,6,3062628352,0x3f0ff894,-1
439,8631,0,439,13,1,7,915144704,0xbf4bb9a4,-1
440,8632,0,440,13,1,8,646709248,0xbf845952,-1
441,8633,0,441,13,1,9,2794192896,0x3ec613cf,-1
442,8634,0,442,13,1,10,3867934720,0x3fa4753b,-1
443,8635,0,443,13,1,11,1720451072,0xbe80f41a,-1
444,8636,0,444,13,1,12,1183580160,0xbf18962e,-1
445,8637,0,445,13,1,13,3331063808,0x3f41e057,-1
446,8638,0,446,13,1,14,2257321984,0x3d835fec,-1
447,8639,0,447,13,1,15,109838336,0xbff9a17b,-1
448,8640,0,448,14,0,0,76283904,0xc0068cef,-1
449,8641,0,449,14,0,1,2223767552,0x3d366ae1,-1
450,8642,0,450,14,0,2,3297509376,0x3f3b432f,-1
451,8643,0,451,14,0,3,1150025728,0xbf1e9dfa,-1
452,8644,0,452,14,0,4,1686896640,0xbe8b548e,-1
453,8645,0,453,14,0,5,3834380288,0x3f9ee477,-1
454,8646,0,454,14,0,6,2760638464,0x3ebb5099,-1
455,8647,0,455,14,0,7,613154816,0xbf88b415,-1
456,8648,0,456,14,0,8,881590272,0xbf52ae76,-1
457,8649,0,457,14,0,9,3029073920,0x3f0a22c9,-1
458,8650,0,458,14,0,10,4102815744,0x3fd95d50,-1
459,8651,0,459,14,0,11,1955332096,0xbde62741,-1
460,8652,0,460,14,0,12,1418461184,0xbee0ddc4,-1
461,8653,0,461,14,0,13,3565944832,0x3f7487dc,-1
462,8654,0,462,14,0,14,2492203008,0x3e4f6c5d,-1
463,8655,0,463,14,0,15,344719360,0xbfb39fe1,-1
464,8656,0,464,14,1,0,478937088,0xbf9bf8ce,-1
465,8657,0,465,14,1,1,2626420736,0x3e910774,-1
466,8658,0,466,14,1,2,3700162560,0x3f8b2736,-1
467,8659,0,467,14,1,3,1552678912,0xbeb576d5,-1
468,8660,0,468,14,1,4,2089549824,0xbd0a8482,-1
469,8661,0,469,14,1,5,4237033472,0x400d8ed4,-1
470,8662,0,470,14,1,6,3163291648,0x3f21f3d0,-1
471,8663,0,471,14,1,7,1015808000,0xbf37b2ab,-1
472,8664,0,472,14,1,8,747372544,0xbf703d14,-1
473,8665,0,473,14,1,9,2894856192,0x3ee6eba8,-1
474,8666,0,474,14,1,10,3968598016,0x3fb75ed3,-1
475,8667,0,475,14,1,11,1821114368,0xbe443ddc,-1
476,8668,0,476,14,1,12,1284243456,0xbf06f99f,-1
477,8669,0,477,14,1,13,3431727104,0x3f568d5f,-1
478,8670,0,478,14,1,14,2357985280,0x3dfc3d34,-1
479,8671,0,479,14,1,15,210501632,0xbfd3c739,-1
480,8672,0,480,15,0,0,143392768,0xbfeaa661,-1
481,8673,0,481,15,0,1,2290876416,0x3dab975d,-1
482,8674,0,482,15,0,2,3364618240,0x3f489f4b,-1
483,8675,0,483,15,0,3,1217134592,0xbf12a3c3,-1
484,8676,0,484,15,0,4,1754005504,0xbe6d4248,-1
485,8677,0,485,15,0,5,3901489152,0x3faa5a5f,-1
486,8678,0,486,15,0,6,2827747328,0x3ed0ed9d,-1
487,8679,0,487,15,0,7,680263680,0xbf802474,-1
488,8680,0,488,15,0,8,948699136,0xbf44ea87,-1
489,8681,0,489,15,0,9,3096182784,0x3f15e1c5,-1
490,8682,0,490,15,0,10,4169924608,0x3ff26df8,-1
491,8683,0,491,15,0,11,2022440960,0xbd959733,-1
492,8684,0,492,15,0,12,1485570048,0xbecafb9b,-1
493,8685,0,493,15,0,13,3633053696,0x3f826ce5,-1
494,8686,0,494,15,0,14,2559311872,0x3e7889d3,-1
495,8687,0,495,15,0,15,411828224,0xbfa715d4,-1
496,8688,0,496,15,1,0,277610496,0xbfc22c4e,-1
497,8689,0,497,15,1,1,2425094144,0x3e26a3db,-1
498,8690,0,498,15,1,2,3498835968,0x3f652605,-1
499,8691,0,499,15,1,3,1351352320,0xbef72b28,-1
500,8692,0,500,15,1,4,1888223232,0xbe1b8976,-1
501,8693,0,501,15,1,5,4035706880,0x3fc69efe,-1
502,8694,0,502,15,1,6,2961965056,0x3efd58fb,-1
503,8695,0,503,15,1,7,814481408,0xbf6115b7,-1
504,8696,0,504,15,1,8,546045952,0xbf91ec9c,-1
505,8697,0,505,15,1,9,2693529600,0x3ea607c6,-1
506,8698,0,506,15,1,10,3767271424,0x3f9494c0,-1
507,8699,0,507,15,1,11,1619787776,0xbea042f3,-1
508,8700,0,508,15,1,12,1082916864,0xbf2af3cb,-1
509,8701,0,509,15,1,13,3230400512,0x3f2e64ed,-1
510,8702,0,510,15,1,14,2156658688,0x3baf76ff,-1
511,8703,0,511,15,1,15,9175040,0xc036de32,28
512,8704,0,512,16,0,0,13369344,0xc02f1502,12
513,8705,0,513,16,0,1,2160852992,0x3bffadbe,-1
514,8706,0,514,16,0,2,3234594816,0x3f2f2f76,-1
515,8707,0,515,16,0,3,1087111168,0xbf2a2b80,-1
516,8708,0,516,16,0,4,1623982080,0xbe9ef221,-1
517,8709,0,517,16,0,5,3771465728,0x3f953287,-1
518,8710,0,518,16,0,6,2697723904,0x3ea75a15,-1
519,8711,0,519,16,0,7,550240256,0xbf915364,-1
520,8712,0,520,16,0,8,818675712,0xbf6029f7,-1
521,8713,0,521,16,0,9,2966159360,0x3efec3dd,-1
522,8714,0,522,16,0,10,4039901184,0x3fc7ac11,-1
523,8715,0,523,16,0,11,1892417536,0xbe190071,-1
524,8716,0,524,16,0,12,1355546624,0xbef5c2e5,-1
525,8717,0,525,16,0,13,3503030272,0x3f6615e3,-1
526,8718,0,526,16,0,14,2429288448,0x3e292e3c,-1
527,8719,0,527,16,0,15,281804800,0xbfc1304d,-1
528,8720,0,528,16,1,0,416022528,0xbfa65a7d,-1
529,8721,0,529,16,1,1,2563506176,0x3e7b1ee8,-1
530,8722,0,530,16,1,2,3637248000,0x3f82f3fb,-1
531,8723,0,531,16,1,3,1489764352,0xbec9a0b5,-1
532,8724,0,532,16,1,4,2026635264,0xbd90907e,-1
533,8725,0,533,16,1,5,4174118912,0x3ff456fb,-1
534,8726,0,534,16,1,6,3100377088,0x3f16a059,-1
535,8727,0,535,16,1,7,952893440,0xbf441326,-1
536,8728,0,536,16,1,8,684457984,0xbf7f40a6,-1
537,8729,0,537,16,1,9,2831941632,0x3ed24a82,-1
538,8730,0,538,16,1,10,3905683456,0x3fab1d9e,-1
539,8731,0,539,16,1,11,1758199808,0xbe6aaf52,-1
540,8732,0,540,16,1,12,1221328896,0xbf11e6e5,-1
541,8733,0,541,16,1,13,3368812544,0x3f4979ab,-1
542,8734,0,542,16,1,14,2295070720,0x3db09f67,-1
543,8735,0,543,16,1,15,147587072,0xbfe8fcf4,-1
544,8736,0,544,17,0,0,214695936,0xbfd28e71,-1
545,8737,0,545,17,0,1,2362179584,0x3e00a549,-1
546,8738,0,546,17,0,2,3435921408,0x3f5771a2,-1
547,8739,0,547,17,0,3,1288437760,0xbf06416a,-1
548,8740,0,548,17,0,4,1825308672,0xbe41b06d,-1
549,8741,0,549,17,0,5,3972792320,0x3fb83fbe,-1
550,8742,0,550,17,0,6,2899050496,0x3ee84f13,-1
551,8743,0,551,17,0,7,751566848,0xbf6f4459,-1
552,8744,0,552,17,0,8,1020002304,0xbf36e35f,-1
553,8745,0,553,17,0,9,3167485952,0x3f22b7f7,-1
554,8746,0,554,17,0,10,4241227776,0x400f6cf7,-1
555,8747,0,555,17,0,11,2093744128,0xbd007c5b,-1
556,8748,0,556,17,0,12,1556873216,0xbeb42158,-1
557,8749,0,557,17,0,13,3704356864,0x3f8bb866,-1
558,8750,0,558,17,0,14,2630615040,0x3e92558f,-1
559,8751,0,559,17,0,15,483131392,0xbf9b50ce,-1
560,8752,0,560,17,1,0,348913664,0xbfb2ca24,-1
561,8753,0,561,17,1,1,2496397312,0x3e51fb87,-1
562,8754,0,562,17,1,2,3570139136,0x3f75857e,-1
563,8755,0,563,17,1,3,1422655488,0xbedf7ca4,-1
564,8756,0,564,17,1,4,1959526400,0xbde11be9,-1
565,8757,0,565,17,1,5,4107010048,0x3fdab385,-1
566,8758,0,566,17,1,6,3033268224,0x3f0adc7e,-1
567,8759,0,567,17,1,7,885784576,0xbf51cdb2,-1
568,8760,0,568,17,1,8,617349120,0xbf882687,-1
569,8761,0,569,17,1,9,2764832768,0x3ebca7d1,-1
570,8762,0,570,17,1,10,3838574592,0x3f9f925b,-1
571,8763,0,571,17,1,11,1691090944,0xbe8a07b8,-1
572,8764,0,572,17,1,12,1154220032,0xbf1ddbc8,-1
573,8765,0,573,17,1,13,3301703680,0x3f3c1510,-1
574,8766,0,574,17,1,14,2227961856,0x3d40745b,-1
575,8767,0,575,17,1,15,80478208,0xc00527a6,-1
576,8768,0,576,18,0,0,114032640,0xbff790a8,-1
577,8769,0,577,18,0,1,2261516288,0x3d886610,-1
578,8770,0,578,18,0,2,3335258112,0x3f42b64f,-1
579,8771,0,579,18,0,3,1187774464,0xbf17d6bd,-1
580,8772,0,580,18,0,4,1724645376,0xbe7f520a,-1
581,8773,0,581,18,0,5,3872129024,0x3fa52cff,-1
582,8774,0,582,18,0,6,2798387200,0x3ec76dc4,-1
583,8775,0,583,18,0,7,650903552,0xbf83d0b8,-1
584,8776,0,584,18,0,8,919339008,0xbf4addc0,-1
585,8777,0,585,18,0,9,3066822656,0x3f10b4a4,-1
586,8778,0,586,18,0,10,4140564480,0x3fe65e5b,-1
587,8779,0,587,18,0,11,1993080832,0xbdb8cd0d,-1
588,8780,0,588,18,0,12,1456209920,0xbed48247,-1
589,8781,0,589,18,0,13,3603693568,0x3f7d957c,-1
590,8782,0,590,18,0,14,2529951744,0x3e668150,-1
591,8783,0,591,18,0,15,382468096,0xbfac5e41,-1
592,8784,0,592,18,1,0,516685824,0xbf9634d2,-1
593,8785,0,593,18,1,1,2664169472,0x3e9ccf5d,-1
594,8786,0,594,18,1,2,3737911296,0x3f905c23,-1
595,8787,0,595,18,1,3,1590427648,0xbea98073,-1
596,8788,0,596,18,1,4,2127298560,0xbc4103cc,-1
597,8789,0,597,18,1,5,4274782208,0x4026381c,-1
598,8790,0,598,18,1,6,3201040384,0x3f28e6e5,-1
599,8791,0,599,18,1,7,1053556736,0xbf30797f,-1
600,8792,0,600,18,1,8,785121280,0xbf679d5b,-1
601,8793,0,601,18,1,9,2932604928,0x3ef37a7a,-1
602,8794,0,602,18,1,10,4006346752,0x3fbf9cec,-1
603,8795,0,603,18,1,11,1858863104,0xbe2d4fad,-1
604,8796,0,604,18,1,12,1321992192,0xbf00894f,-1
605,8797,0,605,18,1,13,3469475840,0x3f5eac73,-1
606,8798,0,606,18,1,14,2395734016,0x3e14e24b,-1
607,8799,0,607,18,1,15,248250368,0xbfc968cd,-1
608,8800,0,608,19,0,0,181141504,0xbfdcecfd,-1
609,8801,0,609,19,0,1,2328625152,0x3dd8ea37,-1
610,8802,0,610,19,0,2,3402366976,0x3f5061cb,-1
611,8803,0,611,19,0,3,1254883328,0xbf0c0ae0,-1
612,8804,0,612,19,0,4,1791754240,0xbe5624e3,-1
613,8805,0,613,19,0,5,3939237888,0x3fb172ea,-1
614,8806,0,614,19,0,6,2865496064,0x3edd3fb2,-1
615,8807,0,615,19,0,7,718012416,0xbf7723a8,-1
616,8808,0,616,19,0,8,986447872,0xbf3d6b2d,-1
617,8809,0,617,19,0,9,3133931520,0x3f1ca0f9,-1
618,8810,0,618,19,0,10,4207673344,0x4003037f,-1
619,8811,0,619,19,0,11,2060189696,0xbd50c464,-1
620,8812,0,620,19,0,12,1523318784,0xbebed642,-1
621,8813,0,621,19,0,13,3670802432,0x3f8741e2,-1
622,8814,0,622,19,0,14,2597060608,0x3e87eb58,-1
623,8815,0,623,19,0,15,449576960,0xbfa0af6a,-1
624,8816,0,624,19,1,0,315359232,0xbfb9b20c,-1
625,8817,0,625,19,1,1,2462842880,0x3e3d8b40,-1
626,8818,0,626,19,1,2,3536584704,0x3f6db208,-1
627,8819,0,627,19,1,3,1389101056,0xbeea918f,-1
628,8820,0,628,19,1,4,1925971968,0xbe04c092,-1
629,8821,0,629,19,1,5,4073455616,0x3fd09c6a,-1
630,8822,0,630,19,1,6,2999713792,0x3f0516a6,-1
631,8823,0,631,19,1,7,852230144,0xbf58e5fd,-1
632,8824,0,632,19,1,8,583794688,0xbf8ca5d5,-1
633,8825,0,633,19,1,9,2731278336,0x3eb1f717,-1
634,8826,0,634,19,1,10,3805020160,0x3f9a4204,-1
635,8827,0,635,19,1,11,1657536512,0xbe9474ff,-1
636,8828,0,636,19,1,12,1120665600,0xbf23f781,-1
637,8829,0,637,19,1,13,3268149248,0x3f359384,-1
638,8830,0,638,19,1,14,2194407424,0x3ce05f0c,-1
639,8831,0,639,19,1,15,46923776,0xc012bfc7,-1
640,8832,0,640,20,0,0,63700992,0xc00b2bff,-1
641,8833,0,641,20,0,1,2211184640,0x3d185011,-1
642,8834,0,642,20,0,2,3284926464,0x3f38d078,-1
643,8835,0,643,20,0,3,1137442816,0xbf20e6b7,-1
644,8836,0,644,20,0,4,1674313728,0xbe8f3c75,-1
645,8837,0,645,20,0,5,3821797376,0x3f9ce189,-1
646,8838,0,646,20,0,6,2748055552,0x3eb74ce6,-1
647,8839,0,647,20,0,7,600571904,0xbf8a60b7,-1
648,8840,0,648,20,0,8,869007360,0xbf555499,-1
649,8841,0,649,20,0,9,3016491008,0x3f07f75c,-1
650,8842,0,650,20,0,10,4090232832,0x3fd57d87,-1
651,8843,0,651,20,0,11,1942749184,0xbdf54b78,-1
652,8844,0,652,20,0,12,1405878272,0xbee503ab,-1
653,8845,0,653,20,0,13,3553361920,0x3f719489,-1
654,8846,0,654,20,0,14,2479620096,0x3e47c0d8,-1
655,8847,0,655,20,0,15,332136448,0xbfb62d20,-1
656,8848,0,656,20,1,0,466354176,0xbf9df737,-1
657,8849,0,657,20,1,1,2613837824,0x3e8d1e95,-1
658,8850,0,658,20,1,2,3687579648,0x3f8977cb,-1
659,8851,0,659,20,1,3,1540096000,0xbeb97935,-1
660,8852,0,660,20,1,4,2076966912,0xbd289e4d,-1
661,8853,0,661,20,1,5,4224450560,0x400894a1,-1
662,8854,0,662,20,1,6,3150708736,0x3f1fa994,-1
663,8855,0,663,20,1,7,1003225088,0xbf3a2366,-1
664,8856,0,664,20,1,8,734789632,0xbf732ca5,-1
665,8857,0,665,20,1,9,2882273280,0x3ee2c3ff,-1
666,8858,0,666,20,1,10,3956015104,0x3fb4c900,-1
667,8859,0,667,20,1,11,1808531456,0xbe4be80e,-1
668,8860,0,668,20,1,12,1271660544,0xbf0923e7,-1
669,8861,0,669,20,1,13,3419144192,0x3f53e48e,-1
670,8862,0,670,20,1,14,2345402368,0x3ded1771,-1
671,8863,0,671,20,1,15,197918720,0xbfd79077,-1
672,8864,0,672,21,0,0,265027584,0xbfc53287,-1
673,8865,0,673,21,0,1,2412511232,0x3e1f0644,-1
674,8866,0,674,21,0,2,3486253056,0x3f625b18,-1
675,8867,0,675,21,0,3,1338769408,0xbefb66d4,-1
676,8868,0,676,21,0,4,1875640320,0xbe232602,-1
677,8869,0,677,21,0,5,4023123968,0x3fc38bb1,-1
678,8870,0,678,21,0,6,2949382144,0x3ef91b4c,-1
679,8871,0,679,21,0,7,801898496,0xbf63dd7c,-1
680,8872,0,680,21,0,8,1070333952,0xbf2d4f23,-1
681,8873,0,681,21,0,9,3217817600,0x3f2c07dc,-1
682,8874,0,682,21,0,10,4291559424,0x404a219c,48
683,8875,0,683,21,0,11,2144075776,0xbb025841,-1
684,8876,0,684,21,0,12,1607204864,0xbea4370e,-1
685,8877,0,685,21,0,13,3754688512,0x3f92c0a0,-1
686,8878,0,686,21,0,14,2680946688,0x3ea21286,-1
687,8879,0,687,21,0,15,533463040,0xbf93bd3c,-1
688,8880,0,688,21,1,0,399245312,0xbfa95069,-1
689,8881,0,689,21,1,1,2546728960,0x3e70ccfc,-1
690,8882,0,690,21,1,2,3620470784,0x3f80db01,-1
691,8883,0,691,21,1,3,1472987136,0xbecf0e80,-1
692,8884,0,692,21,1,4,2009858048,0xbda4acbd,-1
693,8885,0,693,21,1,5,4157341696,0x3fed0067,-1
694,8886,0,694,21,1,6,3083599872,0x3f13a7f8,-1
695,8887,0,695,21,1,7,936116224,0xbf4773f5,-1
696,8888,0,696,21,1,8,667680768,0xbf81b413,-1
697,8889,0,697,21,1,9,2815164416,0x3eccd930,-1
698,8890,0,698,21,1,10,3888906240,0x3fa819b9,-1
699,8891,0,699,21,1,11,1741422592,0xbe74fd7f,-1
700,8892,0,700,21,1,12,1204551680,0xbf14dc41,-1
701,8893,0,701,21,1,13,3352035328,0x3f461390,-1
702,8894,0,702,21,1,14,2278293504,0x3d9c80cd,-1
703,8895,0,703,21,1,15,130809856,0xbfefe35b,-1
704,8896,0,704,22,0,0,97255424,0xc0002042,-1
705,8897,0,705,22,0,1,2244739072,0x3d689d60,-1
706,8898,0,706,22,0,2,3318480896,0x3f3f6194,-1
707,8899,0,707,22,0,3,1170997248,0xbf1ad685,-1
708,8900,0,708,22,0,4,1707868160,0xbe84d6a0,-1
709,8901,0,709,22,0,5,3855351808,0x3fa255b8,-1
710,8902,0,710,22,0,6,2781609984,0x3ec2080b,-1
711,8903,0,711,22,0,7,634126336,0xbf85f6b5,-1
712,8904,0,712,22,0,8,902561792,0xbf4e50e0,-1
713,8905,0,713,22,0,9,3050045440,0x3f0dc634,-1
714,8906,0,714,22,0,10,4123787264,0x3fe04d56,-1
715,8907,0,715,22,0,11,1976303616,0xbdccf1f1,-1
716,8908,0,716,22,0,12,1439432704,0xbed9fc41,-1
717,8909,0,717,22,0,13,3586916352,0x3f798591,-1
718,8910,0,718,22,0,14,2513174528,0x3e5c3b97,-1
719,8911,0,719,22,0,15,365690880,0xbfaf8610,-1
720,8912,0,720,22,1,0,499908608,0xbf98bb07,-1
721,8913,0,721,22,1,1,2647392256,0x3e97906e,-1
722,8914,0,722,22,1,2,3721134080,0x3f8e044c,-1
723,8915,0,723,22,1,3,1573650432,0xbeaece7d,-1
724,8916,0,724,22,1,4,2110521344,0xbcb0bb23,-1
725,8917,0,725,22,1,5,4258004992,0x40187523,-1
726,8918,0,726,22,1,6,3184263168,0x3f25cc55,-1
727,8919,0,727,22,1,7,1036779520,0xbf33aad4,-1
728,8920,0,728,22,1,8,768344064,0xbf6b6a1f,-1
729,8921,0,729,22,1,9,2915827712,0x3eede127,-1
730,8922,0,730,22,1,10,3989569536,0x3fbbda70,-1
731,8923,0,731,22,1,11,1842085888,0xbe377dba,-1
732,8924,0,732,22,1,12,1305214976,0xbf036343,-1
733,8925,0,733,22,1,13,3452698624,0x3f5b0973,-1
734,8926,0,734,22,1,14,2378956800,0x3e0ac20e,-1
735,8927,0,735,22,1,15,231473152,0xbfcdd9fe,-1
736,8928,0,736,23,0,0,164364288,0xbfe2b496,-1
737,8929,0,737,23,0,1,2311847936,0x3dc4c25f,-1
738,8930,0,738,23,0,2,3385589760,0x3f4ce8f5,-1
739,8931,0,739,23,0,3,1238106112,0xbf0ef67d,-1
740,8932,0,740,23,0,4,1774977024,0xbe606737,-1
741,8933,0,741,23,0,5,3922460672,0x3fae3a9e,-1
742,8934,0,742,23,0,6,2848718848,0x3ed7c1f0,-1
743,8935,0,743,23,0,7,701235200,0xbf7b2a14,-1
744,8936,0,744,23,0,8,969670656,0xbf40bafe,-1
745,8937,0,745,23,0,9,3117154304,0x3f199df5,-1
746,8938,0,746,23,0,10,4190896128,0x3ffc94f2,-1
747,8939,0,747,23,0,11,2043412480,0xbd78ef9f,-1
748,8940,0,748,23,0,12,1506541568,0xbec438b2,-1
749,8941,0,749,23,0,13,3654025216,0x3f85161e,-1
750,8942,0,750,23,0,14,2580283392,0x3e82bbb0,-1
751,8943,0,751,23,0,15,432799744,0xbfa37ab1,-1
752,8944,0,752,23,1,0,298582016,0xbfbd5c69,-1
753,8945,0,753,23,1,1,2446065664,0x3e335a79,-1
754,8946,0,754,23,1,2,3519807488,0x3f69dd58,-1
755,8947,0,755,23,1,3,1372323840,0xbef0268e,-1
756,8948,0,756,23,1,4,1909194752,0xbe0edeb8,-1
757,8949,0,757,23,1,5,4056678400,0x3fcc0468,-1
758,8950,0,758,23,1,6,2982936576,0x3f023a38,-1
759,8951,0,759,23,1,7,835452928,0xbf5c824b,-1
760,8952,0,760,23,1,8,567017472,0xbf8ef681,-1
761,8953,0,761,23,1,9,2714501120,0x3eaca636,-1
762,8954,0,762,23,1,10,3788242944,0x3f97b2af,-1
763,8955,0,763,23,1,11,1640759296,0xbe99b17f,-1
764,8956,0,764,23,1,12,1103888384,0xbf270e5d,-1
765,8957,0,765,23,1,13,3251372032,0x3f325dee,-1
766,8958,0,766,23,1,14,2177630208,0x3c902379,-1
767,8959,0,767,23,1,15,30146560,0xc01d33d0,-1
768,8960,0,768,24,0,0,21757952,0xc0249022,-1
769,8961,0,769,24,0,1,2169241600,0x3c500e45,-1
770,8962,0,770,24,0,2,3242983424,0x3f30c5d2,-1
771,8963,0,771,24,0,3,1095499776,0xbf289c22,-1
772,8964,0,772,24,0,4,1632370688,0xbe9c5149,-1
773,8965,0,773,24,0,5,3779854336,0x3f9670c4,-1
774,8966,0,774,24,0,6,2706112512,0x3ea9ff91,-1
775,8967,0,775,24,0,7,558628864,0xbf902360,-1
776,8968,0,776,24,0,8,827064320,0xbf5e54ae,-1
777,8969,0,777,24,0,9,2974547968,0x3f00cd91,-1
778,8970,0,778,24,0,10,4048289792,0x3fc9d0cb,-1
779,8971,0,779,24,0,11,1900806144,0xbe13ef1e,-1
780,8972,0,780,24,0,12,1363935232,0xbef2f3ca,-1
781,8973,0,781,24,0,13,3511418880,0x3f67f7ff,-1
782,8974,0,782,24,0,14,2437677056,0x3e2e43ce,-1
783,8975,0,783,24,0,15,290193408,0xbfbf40e2,-1
784,8976,0,784,24,1,0,424411136,0xbfa4e7ee,-1
785,8977,0,785,24,1,1,2571894784,0x3e802527,-1
786,8978,0,786,24,1,2,3645636608,0x3f8403e0,-1
787,8979,0,787,24,1,3,1498152960,0xbec6ebfe,-1
788,8980,0,788,24,1,4,2035023872,0xbd8683bc,-1
789,8981,0,789,24,1,5,4182507520,0x3ff85507,-1
790,8982,0,790,24,1,6,3108765696,0x3f181e7d,-1
791,8983,0,791,24,1,7,961282048,0xbf426602,-1
792,8984,0,792,24,1,8,692846592,0xbf7d334c,-1
793,8985,0,793,24,1,9,2840330240,0x3ed50572,-1
794,8986,0,794,24,1,10,3914072064,0x3faca8d9,-1
795,8987,0,795,24,1,11,1766588416,0xbe658a87,-1
796,8988,0,796,24,1,12,1229717504,0xbf106e15,-1
797,8989,0,797,24,1,13,3377201152,0x3f4b3024,-1
798,8990,0,798,24,1,14,2303459328,0x3dbab04f,-1
799,8991,0,799,24,1,15,155975680,0xbfe5c70f,-1
800,8992,0,800,25,0,0,223084544,0xbfd02b38,-1
801,8993,0,801,25,0,1,2370568192,0x3e05b340,-1
802,8994,0,802,25,0,2,3444310016,0x3f593c2c,-1
803,8995,0,803,25,0,3,1296826368,0xbf04d1ce,-1
804,8996,0,804,25,0,4,1833697280,0xbe3c967a,-1
805,8997,0,805,25,0,5,3981180928,0x3fba085e,-1
806,8998,0,806,25,0,6,2907439104,0x3eeb1739,-1
807,8999,0,807,25,0,7,759955456,0xbf6d5584,-1
808,9000,0,808,25,0,8,1028390912,0xbf35462e,-1
809,9001,0,809,25,0,9,3175874560,0x3f244163,-1
810,9002,0,810,25,0,10,4249616384,0x4013934c,-1
811,9003,0,811,25,0,11,2102132736,0xbcd8d942,-1
812,9004,0,812,25,0,12,1565261824,0xbeb1774d,-1
813,9005,0,813,25,0,13,3712745472,0x3f8cdce5,-1
814,9006,0,814,25,0,14,2639003648,0x3e94f27f,-1
815,9007,0,815,25,0,15,491520000,0xbf9a03e8,-1
816,9008,0,816,25,1,0,357302272,0xbfb12469,-1
817,9009,0,817,25,1,1,2504785920,0x3e571ade,-1
818,9010,0,818,25,1,2,3578527744,0x3f778398,-1
819,9011,0,819,25,1,3,1431044096,0xbedcbba2,-1
820,9012,0,820,25,1,4,1967915008,0xbdd70642,-1
821,9013,0,821,25,1,5,4115398656,0x3fdd72dd,-1
822,9014,0,822,25,1,6,3041656832,0x3f0c50c4,-1
823,9015,0,823,25,1,7,894173184,0xbf500e0d,-1
824,9016,0,824,25,1,8,625737728,0xbf870d5b,-1
825,9017,0,825,25,1,9,2773221376,0x3ebf5741,-1
826,9018,0,826,25,1,10,3846963200,0x3fa0f1a3,-1
827,9019,0,827,25,1,11,1699479552,0xbe876eba,-1
828,9020,0,828,25,1,12,1162608640,0xbf1c5875,-1
829,9021,0,829,25,1,13,3310092288,0x3f3dba50,-1
830,9022,0,830,25,1,14,2236350464,0x3d548836,-1
831,9023,0,831,25,1,15,88866816,0xc0028a2e,-1
832,9024,0,832,26,0,0,122421248,0xbff39df9,-1
833,9025,0,833,26,0,1,2269904896,0x3d9272fb,-1
834,9026,0,834,26,0,2,3343646720,0x3f4463da,-1
835,9027,0,835,26,0,3,1196163072,0xbf1658d8,-1
836,9028,0,836,26,0,4,1733033984,0xbe7a26f4,-1
837,9029,0,837,26,0,5,3880517632,0x3fa6a094,-1
838,9030,0,838,26,0,6,2806775808,0x3eca22c0,-1
839,9031,0,839,26,0,7,659292160,0xbf82c142,-1
840,9032,0,840,26,0,8,927727616,0xbf4927b6,-1
841,9033,0,841,26,0,9,3075211264,0x3f122daf,-1
842,9034,0,842,26,0,10,4148953088,0x3fe99b4f,-1
843,9035,0,843,26,0,11,2001469440,0xbdaebc5b,-1
844,9036,0,844,26,0,12,1464598528,0xbed1c7a1,-1
845,9037,0,845,26,0,13,3612082176,0x3f7fa39e,-1
846,9038,0,846,26,0,14,2538340352,0x3e6ba663,-1
847,9039,0,847,26,0,15,390856704,0xbfaad438,-1
848,9040,0,848,26,1,0,525074432,0xbf94f741,-1
849,9041,0,849,26,1,1,2672558080,0x3e9f7068,-1
850,9042,0,850,26,1,2,3746299904,0x3f918cc1,-1
851,9043,0,851,26,1,3,1598816256,0xbea6db2f,-1
852,9044,0,852,26,1,4,2135687168,0xbbe1992b,-1
853,9045,0,853,26,1,5,4283170816,0x4031b3ba,16
854,9046,0,854,26,1,6,3209428992,0x3f2a7690,-1
855,9047,0,855,26,1,7,1061945344,0xbf2ee376,-1
856,9048,0,856,26,1,8,793509888,0xbf65bbd8,-1
857,9049,0,857,26,1,9,2940993536,0x3ef649ef,-1
858,9050,0,858,26,1,10,4014735360,0x3fc18e75,-1
859,9051,0,859,26,1,11,1867251712,0xbe283a50,-1
860,9052,0,860,26,1,12,1330380800,0xbefe3bb9,-1
861,9053,0,861,26,1,13,3477864448,0x3f608249,-1
862,9054,0,862,26,1,14,2404122624,0x3e19f3cc,-1
863,9055,0,863,26,1,15,256638976,0xbfc746c2,-1
864,9056,0,864,27,0,0,189530112,0xbfda327a,-1
865,9057,0,865,27,0,1,2337013760,0x3de3001f,-1
866,9058,0,866,27,0,2,3410755584,0x3f5221e9,-1
867,9059,0,867,27,0,3,1263271936,0xbf0a96d2,-1
868,9060,0,868,27,0,4,1800142848,0xbe5105cd,-1
869,9061,0,869,27,0,5,3947626496,0x3fb31a10,-1
870,9062,0,870,27,0,6,2873884672,0x3ee00104,-1
871,9063,0,871,27,0,7,726401024,0xbf752645,-1
872,9064,0,872,27,0,8,994836480,0xbf3bc64d,-1
873,9065,0,873,27,0,9,3142320128,0x3f1e2490,-1
874,9066,0,874,27,0,10,4216061952,0x4005abba,-1
875,9067,0,875,27,0,11,2068578304,0xbd3cb0c4,-1
876,9068,0,876,27,0,12,1531707392,0xbebc2712,-1
